corporate_name_S2,revenue,profit,main_customers
"Black, Elliott and Pineda.",1136612.42,259943.66657986122,"King, Thomas and Duke,Smith LLC"
Ortiz-Rojas,55165.81,18406.80616198587,"Malone, Anderson and Pratt"
Morales-Brown.,2397222.8,662540.2927492275,"Hobbs, Green and Harrison"
"Hunter, James and Case",4703212.28,1384618.014257221,"Tucker Group,Nguyen, Farmer and Ellis"
"EDWARDS, BLACK AND FRANCO",933527.8,-63571.197465246805,"Turner Inc,Cruz-Franklin,Martinez-Allison"
Lee-Fisher.,4813259.36,597374.1267252873,"Jones, Nguyen and Henry"
"FREEMAN, GARCIA AND ROBERTS",363309.7,58744.35625528714,"Peterson, Matthews and Greer"
"Harvey, Wilson and Duffy.",1732031.83,503858.90478674066,"Berry Inc,Jordan-Anderson"
"LAWRENCE, BRADY AND MOSS",337891.29,121654.32157333031,"Smith Group,Dudley-Summers"
"ORTIZ, MEJIA AND ANDERSON",3886373.35,1305747.0252092925,Brown-Gonzalez
"Obrien, May and Long",171431.65,27553.238569162157,"Johnson, Owen and Montes,Lynch-Patterson,Ryan LLC"
Mccullough PLC.,980867.21,117711.38340729415,"Adams-Russell,Dickerson-Weaver,Drake Group"
"BAUER, GARCIA AND DAVIS",4429854.54,103753.78759249144,"Obrien PLC,Lee-Smith"
"Bird, Young and Hill",318010.78,58589.045947665836,Martin Inc
SANDERS AND SONS,882911.18,136586.69029604614,Williams and Sons
"POTTS, EDWARDS AND RAMOS",40388.05,10414.741542119722,"Ayers Inc,Lee, Neal and Rodriguez,Medina, Nicholson and Lee"
"HARRINGTON, SIMPSON AND GARCIA",1487599.76,-101223.92474634763,"Wells-Gonzalez,Johnson, Johnson and Thomas"
TAYLOR GROUP,2291621.19,409395.4958109081,"Atkins, Mason and Lopez,Lewis-Harris"
Butler-Harris.,3731646.37,353138.2023033427,"Williams-Castillo,Gibson Group,Mcfarland-Shelton"
WHITE GROUP,598445.76,169344.9057447865,"Salinas, Hill and Romero,Murphy-Evans"
"Brown, Humphrey and Olson",2423965.32,709611.1128693011,"Vega-Wolf,Cardenas and Sons,Morrison-Hutchinson"
Jacobson-Cordova,1512194.97,348836.0022284639,"Bowen Ltd,Walker Inc"
Molina-Oliver,494701.87,-28340.107219125726,Hopkins and Sons
SMITH LTD,1605413.49,476279.5907209644,"Walton, Gonzales and Wilson,Abbott Group"
"ROBINSON, WILLIAMSON AND BURGESS",2686765.56,904514.7782026206,"Mora, Nelson and Hughes,Martin, Watkins and Potts"
"Smith, Jackson and Griffin",4393281.8,1709062.030602228,"Gomez-Gutierrez,Richards, Reed and Townsend,Freeman-Davis"
Smith LLC.,1936992.38,700435.9359549076,"Underwood-Williams,Brown Inc"
LIVINGSTON-NGUYEN,3886250.83,1417973.0602861699,Lyons-Wilson
"White, Brown and Marsh.",520719.78,190680.9703553691,"Mills, Thomas and Green,Rowe, Barnes and Andrews,Hodge and Sons"
Bridges-Cooper,2456254.68,609628.2774115968,Ferguson and Sons
Peterson-Gomez.,3174909.42,1203241.5836274142,"Bryant-Thompson,Sanders, Smith and Cohen"
"SCOTT, FISCHER AND TATE",4003551.92,1279113.8032655977,"Glover, Williams and Mcconnell"
COLLIER-LEE,2536950.18,-132501.26072263005,"Carter-Martin,Simpson, Lawrence and Green,King LLC"
"Watkins, Davis and Brown",4000253.61,1178695.6393796792,Taylor-Walker
SHANNON-LLOYD,459385.69,127112.91631103819,"Webb-Lopez,Palmer, Klein and Ortiz,Evans-Henderson"
Austin Ltd.,2626135.4,237351.44854177494,"Williams, Diaz and Richards,Cordova-Gutierrez"
HARPER PLC,2173469.33,375666.1178505279,"Mcconnell, Smith and Williams,Morris-Thompson"
HENDERSON-MEADOWS,1083879.93,-20812.90058098094,Henry-Peters
"Reed, Russell and Pratt",435126.23,33573.79645724551,"Williams and Sons,Manning-Trevino,Hayden LLC"
WARE-RUIZ,776977.67,7366.296484283496,"Walker Group,Miller-Hart"
Stone PLC,2162322.79,345530.5944731809,"Rodriguez-Jensen,Barker, Hill and Lowery,Bell Ltd"
PORTER PLC,1626990.08,278124.42351227737,"Kemp-Howard,Fernandez-Davis,Hahn-Johnson"
"SANCHEZ, KING AND WARREN",3684520.76,575477.5745417428,"Alvarado PLC,Bishop-Novak"
BRADLEY GROUP,3096858.43,1008829.5129429582,"Crawford Group,Martinez LLC,Lopez Inc"
Salinas-Daniel.,2636547.53,867861.8047562299,"Hicks LLC,Williams-Lindsey,Moody-Clark"
"ESPINOZA, MORGAN AND LOVE",3648950.85,889249.1879814387,"Rojas LLC,Cook-Ingram,Hernandez, Rowe and Sherman"
Hart-Hamilton,2958286.32,1016832.9209436354,"Williams PLC,Robinson PLC,Jackson Group"
QUINN PLC,4098256.46,-84476.86312519234,"Pruitt, Young and Henderson,Parsons, Osborne and Gay"
"JOHNSON, WELCH AND RICHARDSON",3663364.09,959507.6660208186,"Mendoza PLC,Gibson, Sullivan and Edwards,Cain, Green and Crawford"
SINGH-WHITE,4558605.48,-20253.464045269655,"Hernandez Ltd,Pugh, Rivera and Wood,Benson LLC"
Cunningham-Graves.,3774116.82,1160009.9159454058,Johnson PLC
LANG AND SONS,673477.94,720.7162382163392,"Jenkins, Garrison and Reynolds,Briggs-Clark,Logan Inc"
Glenn LLC,1420344.62,566567.29363512,"Harris-Mccormick,Stewart, Williams and Black"
Montoya Ltd.,2185612.41,306889.138247378,"Wu-Payne,Costa-Hammond,Mcknight, Montoya and Clark"
Andrews Ltd.,1262188.98,486071.8933883627,Leonard PLC
WARREN-MILLER,3894605.61,1020764.9230571111,"Graham-Romero,Fox-Scott,Sullivan-Gonzalez"
HUNT-JOHNSON,1019475.28,268862.41753974673,"Garcia PLC,Strickland-Medina"
LOPEZ-PARKER,1309861.12,209794.95346891513,"Gray, Ferguson and Martinez,Hawkins, Pineda and Cochran"
"CARLSON, BROWN AND BISHOP",1700218.53,334636.66767421376,"Kelley-Webster,Graves, Williams and Mayo,Stuart Ltd"
"WILLIAMS, SCHMIDT AND WILLIAMSON",866425.46,11590.008056055762,"Pierce, Sherman and Strong,Brown, Johnson and Keller"
"JONES, BARTLETT AND ANDERSON",2102665.61,812789.8253714953,"Hernandez, Smith and Gallagher,Ochoa, Smith and Kelly"
CRANE INC,1685930.34,462921.7722072967,"Barton, Mitchell and Salas,Wright-Snyder"
Brown PLC,1076110.46,-97818.96267684673,"Jackson-Butler,Bell, Wilson and Francis,Williams-Garcia"
UNDERWOOD GROUP,2256406.35,119019.95609905195,"Ruiz-Gibson,Brooks Group"
WALKER-STOKES,664210.94,174504.7158938175,"Griffith-Deleon,Castillo-Barnes,White, Allen and Horne"
SMITH INC,2079743.95,110406.76217842595,"White LLC,Anderson Inc"
WANG LLC,3990807.58,738506.2819029067,"Martin, Sullivan and Mitchell,Wood-Hendrix"
CHAPMAN AND SONS,2958149.53,-185472.22649959708,"Mayer-Gray,Bond-Michael"
Miller and Sons,2140812.31,833434.1375333067,"Ryan, Weeks and Anderson,Nelson LLC"
"PERRY, WILLIAMS AND KHAN",1154481.26,45041.15732463301,"Smith PLC,White, Haynes and White,Alexander-Baker"
"Thompson, Hernandez and Mendoza.",1809255.3,478256.8246781071,"Johnson, Smith and Hughes,Rodriguez Inc,Rosales Ltd"
Andrews Ltd,3463123.18,1121541.1701992326,"Clark, Bauer and Cole"
"JENSEN, BROWN AND HALL",1383564.88,-75960.98943074812,Mcfarland Ltd
"BARNES, RILEY AND RAMIREZ",1260770.67,68276.41194106365,"James LLC,Meyer-Proctor"
DAVIS-JONES,327376.18,113817.9728168711,Daniels PLC
"Davis, Mclaughlin and Stewart.",711328.44,189276.0740457211,"Garcia-Mayo,Lopez-Thompson,Barrera-Stevens"
FERGUSON-WILEY,167576.94,1499.4771254715765,"Bernard, Aguilar and Heath"
Bishop-Anderson.,1153542.47,77883.76103163585,"Alvarado, Sanchez and Aguilar,Myers, Berry and Nichols,Perez-Walters"
Schwartz-Watkins.,2021724.7,-22413.971097445494,"West-Butler,Jackson, Harrison and Vargas,Brown-Smith"
LOGAN-HILL,2067952.8,577489.11009138,"Burton, Nash and Sweeney"
HENDRIX-PEREZ,358633.31,-22030.540721543643,Bonilla-Wolfe
ALLEN AND SONS,3910489.95,1324842.8492538205,"Cook PLC,Morrison Ltd"
WALKER LTD,1372075.9,475518.45583328005,"Andrade, Smith and Bridges,Waller Ltd"
White-Ruiz,4032946.5,1335031.2080126556,Duke LLC
WEBER PLC,148117.94,37294.79809625524,"Mcintosh, Russo and Schroeder"
Maldonado-Stewart,536416.48,-8722.973005398779,"Martinez, Holt and Boyd"
HANSON PLC,1152579.23,128657.97096901039,Sanchez Inc
MORAN AND SONS,2727710.32,757440.7526821719,"Norton and Sons,Obrien-Morales,Mendez Ltd"
"May, Bryant and Jones",4284355.61,314202.9562820443,"Logan-Simmons,Douglas, Lopez and Williams"
DAVIDSON-GRAVES,3501531.93,146631.6264896464,Hodge PLC
"Gates, Flores and Wright",3533860.54,399487.9808744842,"Jackson-Campos,Rogers, Estrada and York,Jones-White"
"Hanson, Fisher and Noble.",3642757.21,1246378.1713178586,"Turner, Mcclain and Bishop,Elliott-Woods,Phelps-Hines"
SOLIS AND SONS,3966797.44,-379948.07096394297,Little-Smith
"Ortiz, Clark and Perry",629154.18,-15682.27465756889,Morrison-Byrd
Garcia Inc.,2339177.8,566380.3520587292,"Gonzalez-Morgan,Castro-Hall"
"Simpson, Riley and Beck.",699879.36,171563.51399546608,"King, Grant and Smith,Diaz, Anderson and Chung,Nguyen, Walker and Taylor"
Gray-Lee,3686012.43,1169836.0685646925,"Harris and Sons,Gonzalez-Watson"
Lawrence-Smith,2901981.12,-115935.08120079411,"George-Benson,Figueroa LLC,Salas-Bauer"
Little-Patel,1797733.24,-163870.58373393377,"Morales, Anderson and Mcguire"
"MONTGOMERY, SHAFFER AND DAVIS",4265208.92,-372764.883691474,"Fischer, Marshall and Yates,Huff, Combs and Francis"
Williams-Carter,1388986.1,197270.31975663005,"Juarez-Thomas,Wallace, Saunders and Miller"
"ROSE, HUFF AND THOMPSON",292587.85,-21438.750783290445,"Gibson, Harris and Juarez,Burton and Sons,Hall Group"
MCDONALD LTD,2820944.24,752807.2583408622,"Simmons and Sons,Wright Inc"
Jones LLC.,1762887.07,124519.0445126851,"Villarreal LLC,Leblanc-Green,Wilson-Thomas"
"Moody, Greene and Boyer",273734.34,61969.36826241434,"Fox and Sons,Reynolds-Roberts"
Ramos PLC,4819781.84,1078940.885696267,"Wiggins PLC,Ayala-Rocha"
ARNOLD-HICKS,2458508.28,-173462.97854848113,Bass LLC
"Peterson, Rice and Bean",2541379.3,662823.0175563617,"Haynes-Munoz,Morris-Sharp"
Johnson-Hall,4039025.48,-127386.24377435558,"Barr-Miller,Flowers, Campbell and Thomas"
ONEAL-COLEMAN,255671.0,95794.69368877815,"Barron, Peters and Jackson,Cardenas-Khan"
Guzman Ltd.,2854157.36,242256.64489893688,"Campbell-Cooper,Herrera-Hernandez"
Jackson-Russell,2285890.24,158894.6597423393,Thompson PLC
Bates-Bennett,4459080.37,-100045.61208393592,Blair Group
JONES GROUP,3520911.57,403203.6823183075,"Jones-Jenkins,Hendrix, Roach and Hernandez"
Williamson-Roth,4098267.48,1118363.0280413534,Hall PLC
ROBERSON LLC,2355628.47,783730.9990749627,"Stokes, Ware and House,Robertson-Brady,Rodriguez LLC"
JOHNSON AND SONS,3990251.58,858133.0857569822,"Robertson Inc,Robinson-Smith,Graham PLC"
"Reed, Parker and Stein",712126.35,-67808.10282249123,"Bridges-Jenkins,Clark, Werner and Petty"
Turner and Sons.,189894.87,18552.214935501,"Skinner, Barnes and Clayton"
Long PLC.,348942.34,-29912.91074331318,Ibarra Ltd
Nelson-Aguilar,1506535.53,-50961.37921450202,"Smith, Anderson and Oliver"
"Davis, Price and Gonzalez",1231766.01,170503.58541262156,"Cervantes-Bates,Brown, Mclean and Craig"
"SCHULTZ, NIXON AND THOMPSON",784549.2,66605.0464914941,"Martin, Whitney and Miller"
Parsons-Lee,2356836.63,88177.39790414169,"Steele, Vaughan and King,Taylor Inc,Smith Inc"
SILVA-REED,3044953.75,714944.1266551386,"Wood PLC,Fuentes Ltd"
"Miller, Petty and Duran",3822479.32,1030927.2869064113,"Raymond LLC,Lane LLC,Larsen and Sons"
Lucas Ltd.,2714590.3,338048.183949088,Carr Ltd
WALKER LTD,443189.21,146570.89602284058,"Reed-Wright,Rose, Lopez and Duke,Chambers Group"
OWEN-JOHNSON,311499.45,8341.161047085672,"Taylor, Ryan and Roy"
Walker-Cameron.,1502722.3,577318.2273566442,"Jordan, Davis and Robinson"
Wilson-Donovan.,4368421.38,1483374.539683498,Barnes Group
"VARGAS, DEAN AND LEE",3113345.97,187780.53496510634,"Wells, Cook and Stephens,Morris-Smith,Rhodes Ltd"
VALENCIA-CAMACHO,911344.4,200727.67346635016,"Hamilton-Silva,Thomas, Bernard and Walters"
"REID, MOORE AND DAVIS",3801396.19,-148579.5174859747,"Wilson-Hull,Short-Guerrero"
BOOTH-BELL,1720555.61,260868.60021376327,"Gomez and Sons,Cooper and Sons"
"GARCIA, BATES AND DAVIS",2861992.79,-145699.61552656075,"Dixon and Sons,Vargas, Hunt and Watkins,Cardenas, Benjamin and Garcia"
BOLTON-WILLIAMS,3727329.17,703059.2009640499,"Aguilar Group,Rowe, Guerra and Oliver,Harrington-Smith"
Peterson Inc,4497588.51,-214331.44261101008,"Smith-Chambers,Powell, Fleming and Wilson"
"ALVAREZ, REESE AND GLENN",466508.33,137772.14420030857,"Miller Inc,Taylor-Larson"
"CASTILLO, STEVENS AND FISHER",3192900.72,640348.9214892136,"Smith PLC,Phillips and Sons,Mcbride LLC"
"Lee, Diaz and Potter",18496.56,-1338.7954409559436,"Daniel, Hines and Martin,Jones Inc"
"Arroyo, Wise and Boone.",386871.05,-36837.65402507138,"Pacheco-Torres,Wilkinson-David"
"Spencer, Castillo and Smith",295726.78,108296.52920179126,"Carter Inc,Elliott, Frazier and Glenn"
Travis Inc.,4243071.49,895579.3449782694,"White, Hill and Chaney,Wilson-Holland"
GILES INC,1753985.68,322198.1511261882,"Powell-Knapp,Jones-Hall"
Farrell-Garcia,85425.72,4296.653872239254,"Hill-Smith,Gray-Gonzalez,Jacobson PLC"
Smith Ltd,1847399.68,370581.8860838522,"Klein and Sons,Johnson-Saunders"
Marsh Inc.,836500.66,169815.83511083893,"Wilson PLC,Washington, Lynch and Norton"
NAVARRO-BAILEY,740333.53,290295.30146418157,"Brewer, Smith and Casey"
GRIMES LLC,3866297.65,-362463.35580181883,"Lynn, Benson and Schmidt,Reese-Richardson,Clayton LLC"
Carter Ltd,660359.96,92112.65330090078,"Brown PLC,Thomas, Ingram and Moore,Houston Ltd"
"Hill, Williams and Garrison",2479801.99,840272.2064625747,"Franklin LLC,Lewis LLC,Smith, Powell and Rice"
"Reeves, Hayes and Padilla",2705027.26,960836.3936901842,"Martin, Douglas and Collins,Cervantes and Sons,Smith-Turner"
ELLIOTT-JENNINGS,950490.53,133439.46685131185,"Lopez Group,Cole, Cooper and Chambers,Diaz, Silva and Wilson"
BUCK-GOMEZ,2382929.11,-69604.72347871365,Shepard Ltd
DUFFY PLC,4690093.25,1700479.0497470887,"Guzman, Campos and Wagner,Miller-Mullen,Chandler-Long"
Camacho Inc.,2636195.21,998289.1339569605,Klein-Singleton
"MALDONADO, THOMAS AND STEPHENS",1886500.97,400356.5269289328,"Thomas-Cisneros,Nash-Beck,Sweeney LLC"
"HICKMAN, JONES AND WILLIAMS",2698588.43,369271.45686846663,"Larson, Taylor and Vargas,Gonzalez LLC"
Smith Inc.,615866.69,103540.9917835576,"Berg, Nunez and Williams,Hurley LLC"
Wilson PLC,2934794.42,-10220.038457944229,Lambert-Walker
"COHEN, MCCARTY AND GONZALEZ",2638630.68,880887.807339431,"Mason-Ellis,Hodges, Howard and Downs"
"DIAZ, JOHNSON AND JORDAN",920573.67,351759.81947430794,"Morris Ltd,Johnson, Russell and Austin"
"Evans, Johnston and Rose.",4613390.15,1770646.3302383698,"Pugh LLC,Waters LLC"
"JONES, BURCH AND MCBRIDE",2596605.88,-186819.46285679346,"Barrett, Johnson and Martinez"
MURPHY-SILVA,993540.58,331390.59214317735,Estrada-Russell
"Waller, Stephens and Hubbard.",4889281.67,58292.271932726566,"Ramirez PLC,Russell, Lynch and Hughes,Stanley Inc"
Wright-Jackson,1214206.66,-37982.38270903441,"Rodriguez-Duffy,Carroll, Lopez and Garrett,Bryan-Davis"
Jackson-Hogan.,3574150.8,473082.91389233293,Franco-Terrell
Jones and Sons.,3370858.98,744371.5355576798,"Hill-Wallace,Gray PLC"
DAVIS-GONZALEZ,3847753.93,-70487.43306829565,"Burch, Hess and Cooper,Thompson-Dyer"
Davis PLC.,3702310.81,626779.2446883158,"Brown-Oconnor,Beck, Scott and Henderson"
Lester-Newton,2262836.22,735114.7340674463,"Gaines and Sons,Cisneros Ltd"
ANDERSON INC,4338802.96,1637132.579397334,"Shaw, Jones and Garcia,Forbes LLC,Marsh and Sons"
Wilson Group,2052491.27,-56456.073101704606,Chavez Ltd
"Harris, Tyler and Jones",2613678.77,733645.899095336,"Dean-Gillespie,Moore, Hoffman and Nelson"
Pugh-Brooks,558257.31,83393.36740439011,"Scott Ltd,Ferguson, Henderson and Cameron,Palmer Ltd"
"HALE, HOWE AND PERKINS",4102324.99,219022.94852994342,"Farley Inc,Hayes Inc"
FLETCHER-CLARK,3061100.45,241474.44632397656,Ward-Gonzalez
MOORE-CHUNG,744305.91,148634.8925215406,"Carney, Patel and Crosby,Powers and Sons,Woods, Meyer and Harrell"
Peters Inc,4782193.65,1694520.8126210263,"Olson-Gonzalez,Savage-Nelson,Murphy, Cooper and Wong"
Marshall-Hunter,2083789.37,622517.6018303239,"Koch, Bird and Brown"
Schaefer LLC,3136511.16,-209710.95896244663,"Brown-Pearson,Montoya-Webb,Tyler-Fields"
"Hernandez, Taylor and Frazier.",513954.78,110690.2057665162,"Crawford, White and Thomas,Delgado, Fields and Rogers"
"Lin, Hogan and Wood",3426972.36,1335273.73141022,Barnes and Sons
Soto Group.,1210357.75,287944.2191822661,Fernandez and Sons
"WHITE, DAVIS AND JAMES",2549248.53,-236127.79827619786,"Young, Sloan and Wilson,Cuevas-West"
ANDERSON AND SONS,2339059.8,337785.6189269327,"Underwood, Contreras and Santana"
BERRY GROUP,1103764.25,406947.03253493336,"Lawson LLC,Schmidt, Bradshaw and Rose"
SIMS-VELASQUEZ,3999441.52,1057472.9747218892,Friedman-Love
BRANCH-SMITH,2195518.32,-195912.1143523201,"Walters-Rodriguez,Clark Inc"
Hayes-Garza.,1100692.33,62220.39526769762,"Drake, Ramirez and Ray,Mcdaniel, Wood and Mitchell,Jones-Norman"
BENTLEY GROUP,123879.38,27940.618702446485,Osborn Ltd
Henry-Payne,42618.69,10290.424816247796,"Smith, Perkins and Williams,Martinez-Nguyen"
SCOTT AND SONS,2986256.81,917214.0000310357,"Ayers PLC,Key Ltd"
WRIGHT-ANDERSON,3730114.61,873752.5049944252,"Crawford LLC,Gonzalez Ltd,Miller-Rojas"
"Sexton, Walters and Nielsen",3561865.55,1379846.3088504344,"Brown Ltd,Reynolds-Keller"
"Mcdowell, Rivas and Smith",4336164.08,1704023.4832895598,"Anderson, Santana and Warren,Marshall LLC"
MARSHALL LLC,3542532.23,532431.2434197149,"Perez, Hopkins and Edwards"
Joseph-Meyer.,4981649.38,159645.7837956999,"Wu-Ramsey,Williams-Chase,Wilson and Sons"
RUIZ LTD,519604.42,-28133.582494901828,"Miller, Lewis and Holmes,Henry, Roberts and Zimmerman,Grimes, Osborn and James"
Mcneil-Cooke,526934.07,210431.5511947161,"Pena, Martinez and Cooper"
"Mcguire, Murphy and Elliott",2131322.97,-86972.51452050608,"Orr, Bautista and Wilson,Williams-Bentley,Smith Ltd"
"LEE, JOHNSON AND MITCHELL",3525157.17,475281.2653682311,"Cox Ltd,Davis, Moore and Cooley,Martinez-Barnes"
Graham-Vargas,2184450.83,35886.77223081546,"Brown, Martinez and Miranda,Anderson Group,Adams Ltd"
ELLIOTT LLC,2214066.38,416469.1123477112,"Jones-Peterson,Adams, Knight and White,Lopez LLC"
Hernandez-Miller,2460263.96,-114142.97765468198,"Patel LLC,Johnson, Bradley and Carter"
Hernandez and Sons.,1186077.29,-29022.13719988888,"Hart and Sons,Mckay-Keller"
HARRINGTON-LOPEZ,2675451.05,581026.1349634271,"Hunter, Clarke and Miller,White PLC"
"GRAHAM, GAMBLE AND POTTS",3086520.37,776759.3218733415,"Castillo-Evans,Riley Group,Wright, Downs and Bowen"
HAHN-MARSHALL,2999475.51,345956.1650198466,Wilson-Evans
MARTINEZ GROUP,4030391.75,296884.6899285141,Russell Inc
NEWMAN-HORTON,3296886.98,1022092.6720219321,"Brown Group,Robinson, Torres and Peters"
"ABBOTT, ALLEN AND WRIGHT",3947840.26,-200346.02312072675,"Morgan, Salinas and Wood,Lang-Thomas,Richardson, Rivera and Bennett"
King LLC.,3838573.58,1304533.9903640826,Ryan-Heath
"Becker, Rose and Fisher.",3890322.78,1242767.3584173582,Moreno PLC
Gutierrez-Wilson.,195884.57,4093.982523517853,"Friedman Inc,Long PLC"
Woods Group.,3142348.5,786246.3411758614,"Mclean-Chan,Middleton Group"
"SMITH, MARTINEZ AND CRUZ",3467872.22,150513.80010331815,Montoya and Sons
Smith-Wilson.,1877583.86,239628.64200829077,"Ramos Inc,Ramirez-Clark,Tucker LLC"
"HOLLAND, WOOD AND WARREN",2748808.34,446381.0489025826,"Cooley-Tran,Hutchinson Ltd,Long Inc"
MANN-RICHARD,1574239.08,405025.1334126957,Russell-Barnett
"Roberts, Briggs and Thompson.",2071255.23,513721.7705906948,"Carr, Gonzales and Brown"
Frey and Sons,757082.56,111165.0245286517,"Lopez, Ross and Morrison"
"Gonzalez, Kelley and Young",2488390.82,72811.49189101021,"Khan Inc,Hamilton-Murphy"
"GARZA, MATA AND FERRELL",2273010.45,263390.3788456956,Peterson Ltd
CHAMBERS INC,4039246.66,267647.9739260797,"Wood Group,Hurley, Payne and Gomez,Villarreal-Solomon"
"SUAREZ, GONZALEZ AND WEAVER",4264882.66,-409955.2260793329,"Lee, Pierce and Franklin,Ramos-Carr"
GRIFFITH-ZHANG,1226690.15,337100.397381503,"Wood, Henderson and Moreno,Aguirre, Keith and Finley"
Smith-Stone.,797760.86,184195.34498995554,Hill LLC
WEBSTER-SOTO,1766410.71,400477.4817212745,Williams Inc
RICHARD INC,2775214.22,1092445.6808875978,Rogers Group
"CARRILLO, HORTON AND PERRY",2362712.51,-192931.7176898469,"Macdonald, Joseph and Guerrero"
Lambert-Perez,2722377.49,522911.4559676617,"Phillips, Liu and Adams,Davis, Woods and Weber,Scott-Vargas"
Cortez PLC.,3479091.84,-212577.91736323325,"Sanders-Watson,Lopez-Ford,Mercado, Williams and Lewis"
Hancock PLC,2841306.68,868172.1893533507,"Erickson-Barnett,Alvarez-Black,Mitchell, Evans and Davis"
Mahoney LLC.,518296.56,185682.5434780322,"Jones, Mendoza and Kennedy"
KELLY-RODGERS,1825752.17,601611.5487230124,"Floyd-Nguyen,Howard, Smith and Anderson,Hines LLC"
CALDERON-WILSON,990902.35,121759.63797091378,"Pace and Sons,Nguyen, Hardy and Jones,Hernandez PLC"
GREEN-GILMORE,3729439.19,-262931.598508471,"Cox, Gordon and Kramer,Howell Group,Rodriguez, Smith and Costa"
"Martinez, Perry and Adams.",2846760.92,432392.09878997825,"Page LLC,Vargas, Young and Montgomery"
Phillips and Sons.,343774.46,24443.498628223035,"Smith, Baker and Sims,Leonard, Smith and Monroe"
Lane-Brown,2318388.88,-171196.06618661407,"Patton, Barton and Mays,Perry-Nguyen"
"FISHER, LANE AND PAUL",4025694.62,561305.6276843599,"Ramirez, Whitaker and Reed,Sutton Group"
WEST-KIM,1464701.45,314496.21319541906,"White, Lucero and Jackson,Dunn and Sons"
"Houston, Boyle and Robertson.",3862763.53,719009.8174127118,"Thompson, Bautista and Lewis"
"Reid, Maldonado and Lloyd",4950738.49,568953.4493168532,James-Potter
Ballard Inc.,2978054.79,398975.6402556971,"Vasquez-Peterson,Leonard-Merritt"
